athlete_id,full_name,sex,birth_year,height,weight,score,date_valid_from,date_valid_to,status,sid
25103,Nansy Damianova,F,1991,154.0,45.0,3,2022-06-11 00:00:00,9999-12-31,1,6913
25104,Leandro Damio da Silva dos Santos,M,1989,187.0,84.0,3,2022-06-11 00:00:00,9999-12-31,1,6914
25105,Manuel Damio,M,1978,175.0,65.0,3,2022-06-11 00:00:00,9999-12-31,1,6915
25106,Marcelo Dilglay Damiao,M,1975,204.0,106.0,2,2022-06-11 00:00:00,9999-12-31,1,6916
25115,Jernej Damjan,M,1984,171.0,55.0,1,2022-06-11 00:00:00,9999-12-31,1,6917
25119,Darko Damjanovski,M,1982,180.0,72.0,3,2022-06-11 00:00:00,9999-12-31,1,6918
25120,Marina Damlaimcourt Uceda,F,1980,156.0,46.0,2,2022-06-11 00:00:00,9999-12-31,1,6919
25121,Martin Damm,M,1972,189.0,90.0,5,2022-06-11 00:00:00,9999-12-31,1,6920
25127,Karol Ann Damon (Jenkins-Rovelto),F,1970,178.0,57.0,5,2022-06-11 00:00:00,9999-12-31,1,6921
25129,Sulette Damons,F,1990,163.0,57.0,5,2022-06-11 00:00:00,9999-12-31,1,6922
25133,Zara Jade Dampney,F,1986,178.0,65.0,1,2022-06-11 00:00:00,9999-12-31,1,6923
25141,Julie Danaux,F,1975,165.0,55.0,1,2022-06-11 00:00:00,9999-12-31,1,6924
25145,Blandine Dancette,F,1988,169.0,60.0,3,2022-06-11 00:00:00,9999-12-31,1,6925
25146,Frank Russell Dancevic,M,1985,190.0,85.0,4,2022-06-11 00:00:00,9999-12-31,1,6926
25147,Tinka Danevi,F,1980,165.0,56.0,5,2022-06-11 00:00:00,9999-12-31,1,6927
25155,John Dane, III,M,1950,191.0,99.0,4,2022-06-11 00:00:00,9999-12-31,1,6928
25159,Dagmar Danekov,F,1978,163.0,55.0,5,2022-06-11 00:00:00,9999-12-31,1,6929
25160,Silviya Georgieva Danekova,F,1983,165.0,50.0,2,2022-06-11 00:00:00,9999-12-31,1,6930
25165,Daniele Danesin,M,1986,182.0,70.0,1,2022-06-11 00:00:00,9999-12-31,1,6931
25170,Dang Ye-Seo,F,1981,158.0,50.0,3,2022-06-11 00:00:00,9999-12-31,1,6932
25171,Ana Dangalakova,F,1987,173.0,64.0,3,2022-06-11 00:00:00,9999-12-31,1,6933
25173,Pascal Dangbo,M,1972,179.0,80.0,1,2022-06-11 00:00:00,9999-12-31,1,6934
25174,Stuart John Dangerfield,M,1972,170.0,65.0,4,2022-06-11 00:00:00,9999-12-31,1,6935
25180,Lola Danhaive,F,1983,167.0,57.0,3,2022-06-11 00:00:00,9999-12-31,1,6936
25188,Patricia Danii (-Medac),F,1978,183.0,80.0,2,2022-06-11 00:00:00,9999-12-31,1,6937
25192,Debra Daniel,F,1991,153.0,68.0,2,2022-06-11 00:00:00,9999-12-31,1,6938
25195,Grace Daniel,F,1984,176.0,70.0,5,2022-06-11 00:00:00,9999-12-31,1,6939
25200,Marcia Fernanda Daniel,F,1978,172.0,64.0,3,2022-06-11 00:00:00,9999-12-31,1,6940
25201,Marcos Diniz Daniel,M,1978,180.0,79.0,2,2022-06-11 00:00:00,9999-12-31,1,6941
25203,Roger Peter Daniel,M,1970,190.0,95.0,4,2022-06-11 00:00:00,9999-12-31,1,6942
25205,Thomas Daniel,M,1985,179.0,70.0,1,2022-06-11 00:00:00,9999-12-31,1,6943
25208,Daniela Alves Lima,F,1984,171.0,66.0,5,2022-06-11 00:00:00,9999-12-31,1,6944
25216,David Harley Daniels,M,1971,178.0,86.0,1,2022-06-11 00:00:00,9999-12-31,1,6945
25221,Lisa Daniels,F,1985,168.0,58.0,3,2022-06-11 00:00:00,9999-12-31,1,6946
25222,Nina Daniels,F,1982,163.0,58.0,5,2022-06-11 00:00:00,9999-12-31,1,6947
25237,Maria Elisabeth Danielsson (-Hoback),F,1982,168.0,70.0,5,2022-06-11 00:00:00,9999-12-31,1,6948
25242,Ashot Danielyan,M,1974,187.0,156.0,5,2022-06-11 00:00:00,9999-12-31,1,6949
25243,Hovhannes Danielyan,M,1987,163.0,50.0,2,2022-06-11 00:00:00,9999-12-31,1,6950
25246,Eleni Daniilidou,F,1983,183.0,72.0,4,2022-06-11 00:00:00,9999-12-31,1,6951
25247,Marie-Lizza Toinette Danila,F,1983,170.0,61.0,2,2022-06-11 00:00:00,9999-12-31,1,6952
25249,Krystyna Danilczyk-Zabawska,F,1968,183.0,92.0,5,2022-06-11 00:00:00,9999-12-31,1,6953
25251,Ivo Danilevi,M,1971,188.0,107.0,3,2022-06-11 00:00:00,9999-12-31,1,6954
25255,Danilo Luiz da Silva,M,1991,184.0,73.0,4,2022-06-11 00:00:00,9999-12-31,1,6955
25256,Yury Milanovich Danilochkin,M,1992,182.0,78.0,1,2022-06-11 00:00:00,9999-12-31,1,6956
25257,Yelena Igorevna Danilochkina (-Kirillova),F,1986,183.0,70.0,3,2022-06-11 00:00:00,9999-12-31,1,6957
25258,Aleksandr Danilov,M,1970,180.0,94.0,1,2022-06-11 00:00:00,9999-12-31,1,6958
25259,Olga Danilov,F,1974,,,3,2022-06-11 00:00:00,9999-12-31,1,6959
25260,Semyon Danilov,M,1987,176.0,60.0,3,2022-06-11 00:00:00,9999-12-31,1,6960
25261,Vasily Danilov,M,1989,190.0,80.0,2,2022-06-11 00:00:00,9999-12-31,1,6961
25262,Olga Valeryevna Danilova,F,1971,168.0,56.0,5,2022-06-11 00:00:00,9999-12-31,1,6962
25265,Predrag Danilovi,M,1970,201.0,99.0,3,2022-06-11 00:00:00,9999-12-31,1,6963
25269,Sarah Delphine lonore Daninthe,F,1980,172.0,69.0,3,2022-06-11 00:00:00,9999-12-31,1,6964
25272,Mariusz Daniszewski,M,1979,197.0,94.0,5,2022-06-11 00:00:00,9999-12-31,1,6965
25275,Arne Dankers,M,1981,185.0,82.0,1,2022-06-11 00:00:00,9999-12-31,1,6966
25276,Taras Hryhoriyovych Danko,M,1980,177.0,84.0,1,2022-06-11 00:00:00,9999-12-31,1,6967
25292,"Daniel Miguel ""Danny"" Alves Gomes",M,1983,177.0,71.0,3,2022-06-11 00:00:00,9999-12-31,1,6968
25295,Johanna Danois,F,1987,169.0,53.0,3,2022-06-11 00:00:00,9999-12-31,1,6969
25296,Maria Danou,F,1991,168.0,52.0,5,2022-06-11 00:00:00,9999-12-31,1,6970
25297,Miroslav Danov,M,1980,170.0,85.0,1,2022-06-11 00:00:00,9999-12-31,1,6971
25302,"Alexandra Mary L. ""Alex"" Danson",F,1985,167.0,56.0,4,2022-06-11 00:00:00,9999-12-31,1,6972
25304,Alois Dansou,M,1982,180.0,75.0,4,2022-06-11 00:00:00,9999-12-31,1,6973
25305,Damiris Dantas do Amaral,F,1993,192.0,80.0,1,2022-06-11 00:00:00,9999-12-31,1,6974
25307,Dante Guimares Santos do Amaral,M,1981,201.0,86.0,3,2022-06-11 00:00:00,9999-12-31,1,6975
25311,"Thomas Curtis ""T. C."" Dantzler",M,1971,180.0,74.0,5,2022-06-11 00:00:00,9999-12-31,1,6976
25312,Jamie Annette Dantzscher,F,1982,152.0,49.0,1,2022-06-11 00:00:00,9999-12-31,1,6977
25315,"Natasha De'Anka ""Tasha"" Danvers (-Smith-)",F,1978,173.0,64.0,2,2022-06-11 00:00:00,9999-12-31,1,6978
25317,Serhiy Petrovych Danylchenko,M,1974,162.0,54.0,3,2022-06-11 00:00:00,9999-12-31,1,6979
25322,Anthony Danze,M,1984,185.0,80.0,5,2022-06-11 00:00:00,9999-12-31,1,6980
25327,Michel Daou,M,1961,171.0,87.0,3,2022-06-11 00:00:00,9999-12-31,1,6981
25330,Melodie Daoust,F,1992,163.0,71.0,5,2022-06-11 00:00:00,9999-12-31,1,6982
25332,Fabio Daprel,M,1991,183.0,79.0,3,2022-06-11 00:00:00,9999-12-31,1,6983
25333,Dominique Daquin,M,1973,197.0,85.0,3,2022-06-11 00:00:00,9999-12-31,1,6984
25338,"Fabiana ""Dara"" Carvalho Carneiro Diniz",F,1981,183.0,71.0,3,2022-06-11 00:00:00,9999-12-31,1,6985
25340,Eszter Dara,F,1990,187.0,67.0,1,2022-06-11 00:00:00,9999-12-31,1,6986
25342,Radu Drban,M,1983,175.0,65.0,2,2022-06-11 00:00:00,9999-12-31,1,6987
25343,Oleksandr Serhiyovych Darahan,M,1978,180.0,84.0,4,2022-06-11 00:00:00,9999-12-31,1,6988
25348,Siriroj Darasuriyong,M,1984,176.0,72.0,3,2022-06-11 00:00:00,9999-12-31,1,6989
25349,Pter Darzs,M,1986,186.0,80.0,2,2022-06-11 00:00:00,9999-12-31,1,6990
25350,Rzsa Darzs,F,1988,180.0,65.0,4,2022-06-11 00:00:00,9999-12-31,1,6991
25351,Benjamin Ren Pierre Darbelet,M,1981,170.0,60.0,3,2022-06-11 00:00:00,9999-12-31,1,6992
25354,Angie Darby,F,1987,176.0,63.0,4,2022-06-11 00:00:00,9999-12-31,1,6993
25357,Paul Darby-Dowman,M,1978,185.0,93.0,1,2022-06-11 00:00:00,9999-12-31,1,6994
25358,Carolyn Darbyshire-McRory,F,1964,168.0,61.0,3,2022-06-11 00:00:00,9999-12-31,1,6995
25360,"Vakhtang ""Vic"" Darchinyan",M,1976,162.0,51.0,5,2022-06-11 00:00:00,9999-12-31,1,6996
25361,Steve Darcis,M,1984,178.0,74.0,3,2022-06-11 00:00:00,9999-12-31,1,6997
25362,Alison Dare,F,1966,164.0,54.0,4,2022-06-11 00:00:00,9999-12-31,1,6998
25370,Garfield Darien,M,1988,190.0,80.0,1,2022-06-11 00:00:00,9999-12-31,1,6999
25375,Clopatre Darleux,F,1989,176.0,72.0,4,2022-06-11 00:00:00,9999-12-31,1,7000
25379,Dennis Theodore Darling,M,1975,183.0,77.0,3,2022-06-11 00:00:00,9999-12-31,1,7001
25383,Darly Zogbi de Paula,F,1983,178.0,70.0,2,2022-06-11 00:00:00,9999-12-31,1,7002
25389,Neslihan Demir Darnel,F,1984,187.0,72.0,5,2022-06-11 00:00:00,9999-12-31,1,7003
25394,Maoulida Daroueche,M,1990,177.0,60.0,3,2022-06-11 00:00:00,9999-12-31,1,7004
25396,Abdelali Darra,M,1990,,49.0,1,2022-06-11 00:00:00,9999-12-31,1,7005
25399,Roddy Darragon,M,1984,183.0,79.0,5,2022-06-11 00:00:00,9999-12-31,1,7006
25400,Santiago Darraidou,M,1981,194.0,95.0,1,2022-06-11 00:00:00,9999-12-31,1,7007
25412,Yu Darvish (Darvishsefad-),M,1987,196.0,85.0,5,2022-06-11 00:00:00,9999-12-31,1,7008
25413,Aya Nasr Al-Din Ibrahim Ali Darwish,F,1995,159.0,51.0,3,2022-06-11 00:00:00,9999-12-31,1,7009
25414,Ihab Mahmud Darwish Almatbouli,M,1986,,,1,2022-06-11 00:00:00,9999-12-31,1,7010
25416,Mohamed Abdullah Abbas Darwish,M,1986,176.0,74.0,5,2022-06-11 00:00:00,9999-12-31,1,7011
25418,Ramadan Darwish Ramadan Darwish,M,1988,188.0,100.0,4,2022-06-11 00:00:00,9999-12-31,1,7012
25419,Natalie Rose Darwitz,F,1984,160.0,65.0,3,2022-06-11 00:00:00,9999-12-31,1,7013
25422,Lauris Drzi,M,1985,191.0,91.0,1,2022-06-11 00:00:00,9999-12-31,1,7014
25424,Ankita Das,F,1993,,,1,2022-06-11 00:00:00,9999-12-31,1,7015
25427,Mouma Das,F,1984,149.0,47.0,4,2022-06-11 00:00:00,9999-12-31,1,7016
25431,Oyeyemi Olugbenga Olatokunbo James Dasaolu,M,1988,187.0,88.0,1,2022-06-11 00:00:00,9999-12-31,1,7017
25433,Claudia Dasca Romeu,F,1995,167.0,56.0,2,2022-06-11 00:00:00,9999-12-31,1,7018
25441,Aylin Dadelen,F,1982,160.0,55.5,4,2022-06-11 00:00:00,9999-12-31,1,7019
25442,Tuba Dademir-Kocaaa,F,1986,165.0,62.0,3,2022-06-11 00:00:00,9999-12-31,1,7020
25444,Dmitry Vladimirovich Dashchinsky,M,1978,170.0,68.0,5,2022-06-11 00:00:00,9999-12-31,1,7021
25453,Dashtserengiin Saintsetseg,F,1991,166.0,54.0,2,2022-06-11 00:00:00,9999-12-31,1,7022
25462,Juan Carlos Dasque,M,1953,170.0,73.0,1,2022-06-11 00:00:00,9999-12-31,1,7023
25484,Pavel Valeryevich Datsyuk,M,1979,180.0,86.0,5,2022-06-11 00:00:00,9999-12-31,1,7024
25485,Suriya Dattuyawat,M,1979,169.0,69.0,5,2022-06-11 00:00:00,9999-12-31,1,7025
25486,Zurabi Datunashvili,M,1991,183.0,75.0,3,2022-06-11 00:00:00,9999-12-31,1,7026
25495,Chantal Daucourt,F,1966,171.0,60.0,4,2022-06-11 00:00:00,9999-12-31,1,7027
25496,Joris Nattan Daudet,M,1991,184.0,78.0,3,2022-06-11 00:00:00,9999-12-31,1,7028
25501,Line Daugaard (-Widt Fruensgaard),F,1978,174.0,65.0,3,2022-06-11 00:00:00,9999-12-31,1,7029
25502,Kaspars Daugavi,M,1989,183.0,95.0,5,2022-06-11 00:00:00,9999-12-31,1,7030
25509,Christelle Daunay,F,1975,162.0,43.0,1,2022-06-11 00:00:00,9999-12-31,1,7031
25518,Jean-Marie Dauris,M,1973,176.0,81.0,4,2022-06-11 00:00:00,9999-12-31,1,7032
25521,Inga Daukne,F,1981,171.0,60.0,1,2022-06-11 00:00:00,9999-12-31,1,7033
25523,Edvinas Dautartas,M,1988,194.0,89.0,5,2022-06-11 00:00:00,9999-12-31,1,7034
25525,Claire Dautherives,F,1983,164.0,70.0,1,2022-06-11 00:00:00,9999-12-31,1,7035
25531,Davaadorjiin Tmrkhleg,M,1991,172.0,70.0,2,2022-06-11 00:00:00,9999-12-31,1,7036
25532,Davaagiin Enkhee,F,1965,,,2,2022-06-11 00:00:00,9999-12-31,1,7037
25534,Davaasukhiin Otgontsetseg,F,1991,155.0,48.0,3,2022-06-11 00:00:00,9999-12-31,1,7038
25537,Flemming Davanger,M,1964,183.0,68.0,5,2022-06-11 00:00:00,9999-12-31,1,7039
25538,Javad Davari,M,1983,180.0,76.0,4,2022-06-11 00:00:00,9999-12-31,1,7040
25540,Saeid Davarpanah Fard Karekani,M,1988,190.0,85.0,2,2022-06-11 00:00:00,9999-12-31,1,7041
25541,Rodion Rosko Davelaar,M,1990,183.0,81.0,2,2022-06-11 00:00:00,9999-12-31,1,7042
25543,Lara Shiree Davenport,F,1984,174.0,63.0,2,2022-06-11 00:00:00,9999-12-31,1,7043
25544,Lindsay Ann Davenport,F,1976,191.0,79.0,4,2022-06-11 00:00:00,9999-12-31,1,7044
25545,Ross Paul Davenport,M,1984,187.0,76.0,5,2022-06-11 00:00:00,9999-12-31,1,7045
25568,Kaingaue David,F,1995,167.0,67.0,4,2022-06-11 00:00:00,9999-12-31,1,7046
25573,Ophlie David (Rcz-),F,1977,172.0,62.0,3,2022-06-11 00:00:00,9999-12-31,1,7047
25575,Klberson Davide,M,1985,175.0,69.0,4,2022-06-11 00:00:00,9999-12-31,1,7048
25578,Ruth A. Davidon,F,1964,180.0,75.0,4,2022-06-11 00:00:00,9999-12-31,1,7049
25581,Andrea Davidovich,F,1998,152.0,,3,2022-06-11 00:00:00,9999-12-31,1,7050
25582,Maayan Davidovich,F,1988,167.0,57.0,3,2022-06-11 00:00:00,9999-12-31,1,7051
25586,Illse Davids,F,1987,163.0,55.0,3,2022-06-11 00:00:00,9999-12-31,1,7052
25592,Chris Davidson,M,1972,187.0,72.0,4,2022-06-11 00:00:00,9999-12-31,1,7053
25594,David Lawrence Davidson,M,1984,186.0,87.0,4,2022-06-11 00:00:00,9999-12-31,1,7054
25602,Rhonda Davidson-Alley,F,1961,170.0,56.0,4,2022-06-11 00:00:00,9999-12-31,1,7055
25604,Alison Nicole Davies,F,1975,184.0,70.0,4,2022-06-11 00:00:00,9999-12-31,1,7056
25609,Caryn Davies,F,1982,193.0,82.0,3,2022-06-11 00:00:00,9999-12-31,1,7057
25611,"Charles Desmond ""Charlie"" Davies",M,1986,178.0,77.0,1,2022-06-11 00:00:00,9999-12-31,1,7058
25615,"David ""Dave"" Davies",M,1985,190.0,84.0,4,2022-06-11 00:00:00,9999-12-31,1,7059
25618,Emma Davies (-Jones),F,1979,177.0,66.0,1,2022-06-11 00:00:00,9999-12-31,1,7060
25620,Georgia Beth Davies,F,1991,175.0,64.0,4,2022-06-11 00:00:00,9999-12-31,1,7061
25626,"Jacqueline ""Jackie"" Davies (-Gunn)",F,1978,162.0,70.0,4,2022-06-11 00:00:00,9999-12-31,1,7062
25630,Joanne Davies,F,1972,160.0,58.0,3,2022-06-11 00:00:00,9999-12-31,1,7063
25640,Rhian Davies,F,1981,172.0,55.0,4,2022-06-11 00:00:00,9999-12-31,1,7064
25645,Samantha Dawn Davies (-Clayton),F,1980,157.0,52.0,4,2022-06-11 00:00:00,9999-12-31,1,7065
25647,Stephen John Davies,M,1969,174.0,77.0,1,2022-06-11 00:00:00,9999-12-31,1,7066
25663,Desiree Nicole Davila-Linden,F,1984,155.0,43.0,4,2022-06-11 00:00:00,9999-12-31,1,7067
25665,Alistair Davis,M,1993,182.0,72.0,5,2022-06-11 00:00:00,9999-12-31,1,7068
25666,Annett D. Buckner Davis,F,1974,177.0,70.0,1,2022-06-11 00:00:00,9999-12-31,1,7069
25667,Anthony Marshon Davis, Jr.,M,1993,208.0,100.0,1,2022-06-11 00:00:00,9999-12-31,1,7070
25675,Danny Davis,M,1989,175.0,73.0,5,2022-06-11 00:00:00,9999-12-31,1,7071
25676,David Davis Cmara,M,1977,185.0,85.0,4,2022-06-11 00:00:00,9999-12-31,1,7072
25680,Emma Davis,F,1986,165.0,48.0,4,2022-06-11 00:00:00,9999-12-31,1,7073
25681,Errol Davis,M,1979,182.0,80.0,5,2022-06-11 00:00:00,9999-12-31,1,7074
25687,Hannah Davis,F,1986,167.0,70.0,4,2022-06-11 00:00:00,9999-12-31,1,7075
25688,Heather Davis,F,1974,177.0,77.0,4,2022-06-11 00:00:00,9999-12-31,1,7076
25696,James-Andrew Davis,M,1991,195.0,98.0,5,2022-06-11 00:00:00,9999-12-31,1,7077
25703,"Joshua Clark ""Josh"" Davis",M,1972,188.0,84.0,2,2022-06-11 00:00:00,9999-12-31,1,7078
25707,Kia Davis,F,1976,170.0,54.0,4,2022-06-11 00:00:00,9999-12-31,1,7079
25708,Kyle Davis,M,1989,174.0,65.0,3,2022-06-11 00:00:00,9999-12-31,1,7080
25710,Malachi John Davis,M,1978,183.0,79.0,2,2022-06-11 00:00:00,9999-12-31,1,7081
25713,Meryl Elizabeth Davis,F,1987,160.0,49.0,4,2022-06-11 00:00:00,9999-12-31,1,7082
25716,Nicole Marie Davis,F,1982,167.0,66.0,5,2022-06-11 00:00:00,9999-12-31,1,7083
25718,Paul Martin Davis,M,1958,193.0,105.0,4,2022-06-11 00:00:00,9999-12-31,1,7084
25721,"Roderick Hopkins ""Rod"" Davis",M,1955,182.0,87.0,4,2022-06-11 00:00:00,9999-12-31,1,7085
25723,Shani Earl Davis,M,1983,188.0,86.0,3,2022-06-11 00:00:00,9999-12-31,1,7086
25726,Tracey Davis,F,1977,164.0,62.0,1,2022-06-11 00:00:00,9999-12-31,1,7087
25729,Walter L. Davis,M,1979,188.0,83.0,2,2022-06-11 00:00:00,9999-12-31,1,7088
25730,Wayne Courtney Davis,M,1992,171.0,70.0,3,2022-06-11 00:00:00,9999-12-31,1,7089
25733,Karyn Dale Davis-Gojnich,F,1961,171.0,70.0,1,2022-06-11 00:00:00,9999-12-31,1,7090
25735,Pauline Elaine Davis-Thompson,F,1966,167.0,57.0,2,2022-06-11 00:00:00,9999-12-31,1,7091
25736,Bryce Davison,M,1986,183.0,77.0,3,2022-06-11 00:00:00,9999-12-31,1,7092
25737,John Davison,M,1966,180.0,74.0,1,2022-06-11 00:00:00,9999-12-31,1,7093
25738,Lea Davison,F,1983,168.0,55.0,4,2022-06-11 00:00:00,9999-12-31,1,7094
25739,Michelle D. Davison,F,1980,168.0,61.0,3,2022-06-11 00:00:00,9999-12-31,1,7095
25740,Richard John Davison,M,1956,173.0,74.0,4,2022-06-11 00:00:00,9999-12-31,1,7096
25742,Aleksi Davitashvili,M,1974,188.0,125.0,5,2022-06-11 00:00:00,9999-12-31,1,7097
25746,Artur Davtyan,M,1993,162.0,55.0,3,2022-06-11 00:00:00,9999-12-31,1,7098
25747,Gevorg Davtyan,M,1983,165.0,77.0,4,2022-06-11 00:00:00,9999-12-31,1,7099
25748,Hovhannes Davtyan,M,1984,173.0,60.0,1,2022-06-11 00:00:00,9999-12-31,1,7100
25750,Nadia Davy,F,1981,168.0,54.0,4,2022-06-11 00:00:00,9999-12-31,1,7101
25751,Nikolay Vladimirovich Davydenko,M,1981,178.0,70.0,4,2022-06-11 00:00:00,9999-12-31,1,7102
25753,Yekaterina Yevgenyevna Davydenko,F,1989,184.0,73.0,3,2022-06-11 00:00:00,9999-12-31,1,7103
25756,Nikolay Davydov,M,1970,180.0,110.0,4,2022-06-11 00:00:00,9999-12-31,1,7104
25758,Sergey Dmitryevich Davydov,M,1980,159.0,56.0,2,2022-06-11 00:00:00,9999-12-31,1,7105
25761,Alla Vasilyevna Davydova (-Fyodorova),F,1966,167.0,86.0,5,2022-06-11 00:00:00,9999-12-31,1,7106
25762,Anastasiya Semyonovna Davydova,F,1983,170.0,54.0,5,2022-06-11 00:00:00,9999-12-31,1,7107
25763,Irina Andreyevna Davydova,F,1988,170.0,65.0,2,2022-06-11 00:00:00,9999-12-31,1,7108
25764,Nataliya Anatolivna Davydova,F,1985,165.0,70.0,4,2022-06-11 00:00:00,9999-12-31,1,7109
25770,Nadin Dawani,F,1988,179.0,79.5,3,2022-06-11 00:00:00,9999-12-31,1,7110
25774,Dominique Margaux Dawes (-Thompson),F,1977,158.0,54.0,4,2022-06-11 00:00:00,9999-12-31,1,7111
25780,Aleksandra Katarzyna Dawidowicz,F,1987,167.0,57.0,3,2022-06-11 00:00:00,9999-12-31,1,7112
25782,Edward James Eddie Dawkins,M,1989,185.0,93.0,3,2022-06-11 00:00:00,9999-12-31,1,7113
25783,"Katrina Elizabeth ""Katie"" Dawkins",F,1989,175.0,67.0,3,2022-06-11 00:00:00,9999-12-31,1,7114
25784,Travis Sentell Dawkins,M,1979,182.0,81.0,1,2022-06-11 00:00:00,9999-12-31,1,7115
25789,Craig Dawson,M,1990,188.0,78.0,3,2022-06-11 00:00:00,9999-12-31,1,7116
25795,"Michael ""Mike"" Dawson",M,1987,183.0,75.0,1,2022-06-11 00:00:00,9999-12-31,1,7117
25796,Peter Douglas Dawson,M,1982,182.0,74.0,4,2022-06-11 00:00:00,9999-12-31,1,7118
25799,Rachel Dawson,F,1985,178.0,68.0,1,2022-06-11 00:00:00,9999-12-31,1,7119
25799,Rachel Dawson,F,1986,178.0,68.0,1,2022-06-11 00:00:00,9999-12-31,1,7120
25802,Toby Soo-Chul (Bong-Seok) Dawson (Kim-),M,1979,170.0,68.0,1,2022-06-11 00:00:00,9999-12-31,1,7121
25807,Christine Day,F,1987,168.0,51.0,5,2022-06-11 00:00:00,9999-12-31,1,7122
25813,Jason Scott Day,M,1971,193.0,90.0,1,2022-06-11 00:00:00,9999-12-31,1,7123
25815,"Michael ""Mike"" Day",M,1985,191.0,93.0,1,2022-06-11 00:00:00,9999-12-31,1,7124
25817,Sharon Day (-Monroe),F,1985,180.0,73.0,5,2022-06-11 00:00:00,9999-12-31,1,7125
25818,Tiffany Day,F,1990,154.0,49.0,5,2022-06-11 00:00:00,9999-12-31,1,7126
25827,"Matthew F. ""Matt"" Dayton",M,1978,178.0,68.0,3,2022-06-11 00:00:00,9999-12-31,1,7127
25833,Vukosava api,F,1978,172.0,57.0,3,2022-06-11 00:00:00,9999-12-31,1,7128
25834,Fiorella D'Croz Brusatin,F,1979,161.0,54.0,3,2022-06-11 00:00:00,9999-12-31,1,7129
25836,Mara Silvina D'Elia,F,1986,173.0,69.0,3,2022-06-11 00:00:00,9999-12-31,1,7130
25843,De Jiaojiao,F,1990,167.0,57.0,3,2022-06-11 00:00:00,9999-12-31,1,7131
25851,Rosana Ferreira de Aleluia,F,1970,179.0,68.0,5,2022-06-11 00:00:00,9999-12-31,1,7132
25852,Luca De Aliprandini,M,1991,170.0,73.0,4,2022-06-11 00:00:00,9999-12-31,1,7133
25858,Fernando Pereira de Almeida,M,1985,186.0,74.0,4,2022-06-11 00:00:00,9999-12-31,1,7134
25863,Michel de Sousa Fernandes Alcobia de Almeida,M,1975,169.0,72.0,4,2022-06-11 00:00:00,9999-12-31,1,7135
25874,Virna De Angeli (-Baldini-),F,1976,168.0,56.0,3,2022-06-11 00:00:00,9999-12-31,1,7136
25876,Mateo de Angulo Velasco,M,1990,180.0,75.0,2,2022-06-11 00:00:00,9999-12-31,1,7137
25878,Marisa de Aniceto,F,1987,162.0,52.0,5,2022-06-11 00:00:00,9999-12-31,1,7138
25883,Eronilde Nues de Arajo,M,1971,182.0,79.0,2,2022-06-11 00:00:00,9999-12-31,1,7139
25884,Martinho de Araujo,M,1973,149.0,56.0,4,2022-06-11 00:00:00,9999-12-31,1,7140
25887,Vicente de Arajo Neto,M,1967,176.0,87.0,4,2022-06-11 00:00:00,9999-12-31,1,7141
25888,Jos Antonio de Armas,M,1981,185.0,75.0,1,2022-06-11 00:00:00,9999-12-31,1,7142
25893,Luana Bartholo de Assis,F,1985,176.0,57.0,4,2022-06-11 00:00:00,9999-12-31,1,7143
25898,Luiz Felipe Cortizo Gonalves de Azevedo,M,1953,179.0,73.0,1,2022-06-11 00:00:00,9999-12-31,1,7144
25906,Bruno Lins Tenrio de Barros,M,1987,182.0,85.0,2,2022-06-11 00:00:00,9999-12-31,1,7145
25915,"Willem Frederik Andries ""Willie"" de Beer",M,1988,188.0,73.0,2,2022-06-11 00:00:00,9999-12-31,1,7146
25919,Giovanni De Benedictis,M,1968,183.0,63.0,1,2022-06-11 00:00:00,9999-12-31,1,7147
25923,Giorgio De Bettin,M,1973,174.0,73.0,3,2022-06-11 00:00:00,9999-12-31,1,7148
25933,Merel Manon de Blaey,F,1987,172.0,65.0,1,2022-06-11 00:00:00,9999-12-31,1,7149
25937,Daisy De Bock,F,1974,167.0,56.0,4,2022-06-11 00:00:00,9999-12-31,1,7150
25949,Kevin De Bont,M,1987,173.0,74.0,3,2022-06-11 00:00:00,9999-12-31,1,7151
25973,Chantal de Bruijn,F,1976,174.0,71.0,2,2022-06-11 00:00:00,9999-12-31,1,7152
25974,Danille de Bruijn,F,1978,172.0,68.0,5,2022-06-11 00:00:00,9999-12-31,1,7153
25975,Inge de Bruijn,F,1973,174.0,55.0,4,2022-06-11 00:00:00,9999-12-31,1,7154
25975,Inge de Bruijn,F,1974,174.0,55.0,4,2022-06-11 00:00:00,9999-12-31,1,7155
25976,Matthijs Willem de Bruijn,M,1977,193.0,91.0,4,2022-06-11 00:00:00,9999-12-31,1,7156
25993,Katleen De Caluw,F,1977,174.0,62.0,4,2022-06-11 00:00:00,9999-12-31,1,7157
26010,Myke Michel Ribeiro de Carvalho,M,1984,182.0,69.0,3,2022-06-11 00:00:00,9999-12-31,1,7158
26015,Victor Antnio Rafael de Carvalho,M,1969,193.0,89.0,2,2022-06-11 00:00:00,9999-12-31,1,7159
26021,Yurendell Eithel de Caster,M,1980,185.0,102.0,5,2022-06-11 00:00:00,9999-12-31,1,7160
26024,Csar Augusto Aquino de Castro,M,1983,175.0,72.0,3,2022-06-11 00:00:00,9999-12-31,1,7161
26033,Luciano de Cecco,M,1988,191.0,98.0,2,2022-06-11 00:00:00,9999-12-31,1,7162
26034,Paolo De Ceglie,M,1987,178.0,76.0,3,2022-06-11 00:00:00,9999-12-31,1,7163
